#   29.190   91.759 1 2 0
#   30.999   92.540 5 2 0
  28.898   91.943    3.090
  29.041   92.226    3.036
  29.072   93.386    3.110
  29.190   91.759    3.108
  29.247   94.258    3.118
  29.506   96.756    3.120
  29.641   97.896    3.118
  29.707   92.149    3.110
  29.720   98.427    3.122
  29.758   96.102    3.104
  29.773   95.700    3.104
  29.808   93.907    3.098
  29.897   93.515    3.118
  29.909   95.472    3.078
  29.958   97.511    3.124
  30.009   96.691    3.128
  30.120   97.303    3.134
  30.646   93.250    3.095
  30.691   97.261    3.132
  30.813   95.711    3.126
  30.910   96.338    3.136
  31.193   96.498    3.124
  31.271   97.548    3.102
  31.301   97.962    3.102
  31.537   95.282    3.136
  31.586   94.706    3.148
  31.838   93.792    3.064
  31.907   94.136    3.092
#   31.183   97.018 5 2 0
  29.117   93.782    3.062
  29.247   94.258    3.062
  29.483   94.415    3.056
  29.488   94.579    3.068
  29.720   98.427    3.066
  29.773   95.700    3.076
  29.808   93.907    3.118
  29.875   92.621    3.132
  29.897   93.515    3.140
  29.909   95.472    3.092
  29.961   94.780    3.070
  30.023   92.965    3.106
  30.120   97.303    3.089
  30.691   97.261    3.068
  30.813   95.711    3.138
  31.301   97.962    3.001
#   31.193   96.498 5 2 0
  29.072   93.386    3.110
  29.117   93.782    3.098
  29.190   91.759    3.126
  29.247   94.258    3.088
  29.318   97.186    3.116
  29.488   94.579    3.062
  29.707   92.149    3.112
  29.720   98.427    3.104
  29.808   93.907    3.100
  29.875   92.621    3.140
  29.897   93.515    3.116
  29.909   95.472    3.098
  29.961   94.780    3.090
  30.009   96.691    3.124
  30.023   92.965    3.130
  30.120   97.303    3.154
  31.301   97.962    3.038
#   31.254   95.901 5 2 0
  28.898   91.943    3.122
  29.041   92.226    3.122
  29.072   93.386    3.128
  29.117   93.782    3.128
  29.190   91.759    3.120
  29.247   94.258    3.102
  29.318   97.186    3.156
  29.506   96.756    3.120
  29.641   97.896    3.126
  29.707   92.149    3.130
  29.720   98.427    3.094
  29.758   96.102    3.150
  29.808   93.907    3.122
  29.875   92.621    3.116
  29.897   93.515    3.130
  29.958   97.511    3.126
  29.961   94.780    3.062
  30.023   92.965    3.122
  30.691   97.261    3.152
  31.193   96.498    3.164
  31.271   97.548    3.042
  31.301   97.962    3.052
#   31.258   92.090 5 2 0
  29.041   92.226    3.038
  29.072   93.386    3.138
  29.117   93.782    3.146
  29.190   91.759    3.116
  29.247   94.258    3.102
  29.318   97.186    3.148
  29.506   96.756    3.126
  29.641   97.896    3.122
  29.707   92.149    3.060
  29.720   98.427    3.108
  29.758   96.102    3.106
  29.773   95.700    3.090
  29.808   93.907    3.096
  29.875   92.621    3.108
  29.897   93.515    3.104
  29.909   95.472    3.086
  29.958   97.511    3.110
  29.961   94.780    3.134
  30.009   96.691    3.118
  30.023   92.965    3.124
  30.120   97.303    3.112
  30.502   97.137    3.120
  30.646   93.250    3.106
  30.691   97.261    3.130
  30.730   96.103    3.126
  30.807   96.699    3.134
  30.813   95.711    3.112
  30.910   96.338    3.126
  31.193   96.498    3.100
  31.254   95.901    3.118
  31.284   93.836    3.054
  31.301   97.962    3.084
  31.481   93.700    3.068
  31.537   95.282    3.082
  31.586   94.706    3.078
  31.838   93.792    3.076
  31.907   94.136    3.088
#   31.271   97.548 5 2 0
  29.190   91.759    3.094
  29.247   94.258    3.052
  29.488   94.579    3.046
  29.506   96.756    3.062
  29.773   95.700    3.050
  29.808   93.907    3.088
  29.909   95.472    3.092
  29.961   94.780    3.078
  30.023   92.965    3.096
  30.813   95.711    3.056
  30.910   96.338    3.060
#   31.284   93.836 5 2 0
  28.898   91.943    3.074
  29.190   91.759    3.128
  29.483   94.415    3.154
  29.488   94.579    3.094
  29.506   96.756    3.140
  29.641   97.896    3.144
  29.707   92.149    3.100
  29.758   96.102    3.134
  29.773   95.700    3.122
  29.875   92.621    3.122
  29.909   95.472    3.110
  29.958   97.511    3.148
  29.961   94.780    3.124
  30.009   96.691    3.172
  30.023   92.965    3.128
  30.120   97.303    3.156
  30.691   97.261    3.150
  30.730   96.103    3.174
  30.813   95.711    3.154
  30.910   96.338    3.160
  31.183   97.018    3.162
  31.193   96.498    3.166
  31.254   95.901    3.158
  31.271   97.548    3.120
  31.301   97.962    3.106
  31.537   95.282    3.192
#   31.301   97.962 5 2 0
  28.898   91.943    3.100
  29.041   92.226    3.114
  29.072   93.386    3.104
  29.117   93.782    3.104
  29.190   91.759    3.106
  29.247   94.258    3.060
  29.318   97.186    3.042
  29.488   94.579    3.084
  29.707   92.149    3.102
  29.720   98.427    3.018
  29.758   96.102    3.054
  29.773   95.700    3.062
  29.808   93.907    3.102
  29.875   92.621    3.104
  29.897   93.515    3.096
  29.909   95.472    3.100
  29.958   97.511    3.100
  29.961   94.780    3.076
  30.009   96.691    3.048
  30.023   92.965    3.086
  30.730   96.103    3.106
  30.813   95.711    3.082
  30.910   96.338    3.002
#   31.481   93.700 5 2 0
  28.898   91.943    3.084
  29.072   93.386    3.090
  29.190   91.759    3.116
  29.318   97.186    3.152
  29.506   96.756    3.144
  29.707   92.149    3.094
  29.720   98.427    3.160
  29.758   96.102    3.152
  29.773   95.700    3.160
  29.875   92.621    3.112
  29.897   93.515    3.070
  29.909   95.472    3.140
  29.961   94.780    3.138
  30.009   96.691    3.176
  30.023   92.965    3.130
  31.183   97.018    3.142
  31.193   96.498    3.144
  31.254   95.901    3.156
  31.271   97.548    3.116
  31.301   97.962    3.100
  31.537   95.282    3.164
#   31.537   95.282 5 2 0
  28.898   91.943    3.130
  29.041   92.226    3.126
  29.072   93.386    3.140
  29.190   91.759    3.110
  29.247   94.258    3.108
  29.318   97.186    3.116
  29.488   94.579    3.094
  29.506   96.756    3.148
  29.641   97.896    3.110
  29.707   92.149    3.116
  29.720   98.427    3.150
  29.758   96.102    3.106
  29.773   95.700    3.102
  29.808   93.907    3.114
  29.875   92.621    3.162
  29.897   93.515    3.132
  29.909   95.472    3.120
  29.958   97.511    3.110
  29.961   94.780    3.078
  30.009   96.691    3.162
  30.023   92.965    3.142
  30.120   97.303    3.134
  30.691   97.261    3.160
  30.730   96.103    3.099
  30.807   96.699    3.158
  30.910   96.338    3.155
  31.183   97.018    3.092
  31.193   96.498    3.125
  31.271   97.548    3.066
  31.301   97.962    3.060
#   31.586   94.706 5 2 0
  28.898   91.943    3.102
  29.072   93.386    3.134
  29.117   93.782    3.134
  29.190   91.759    3.130
  29.318   97.186    3.146
  29.488   94.579    3.154
  29.506   96.756    3.118
  29.641   97.896    3.138
  29.707   92.149    3.096
  29.720   98.427    3.130
  29.758   96.102    3.138
  29.773   95.700    3.112
  29.808   93.907    3.138
  29.875   92.621    3.098
  29.897   93.515    3.126
  29.909   95.472    3.120
  29.958   97.511    3.180
  29.961   94.780    3.126
  30.009   96.691    3.136
  30.023   92.965    3.128
  30.120   97.303    3.158
  30.691   97.261    3.144
  30.910   96.338    3.148
  31.183   97.018    3.110
  31.193   96.498    3.128
  31.271   97.548    3.070
  31.301   97.962    3.084
#   31.679   92.402 5 2 0
  29.041   92.226    3.062
  29.072   93.386    3.136
  29.117   93.782    3.112
  29.190   91.759    3.102
  29.247   94.258    3.114
  29.758   96.102    3.146
  29.773   95.700    3.102
  29.808   93.907    3.102
  29.897   93.515    3.080
  29.909   95.472    3.086
  29.958   97.511    3.126
  30.009   96.691    3.124
  30.691   97.261    3.130
  30.730   96.103    3.136
  30.910   96.338    3.134
  31.183   97.018    3.134
  31.254   95.901    3.120
  31.271   97.548    3.116
  31.284   93.836    3.094
  31.301   97.962    3.098
  31.586   94.706    3.130
  31.838   93.792    3.134
  31.907   94.136    3.086
#   31.838   93.792 5 2 0
  28.898   91.943    3.066
  29.072   93.386    3.078
  29.117   93.782    3.102
  29.247   94.258    3.096
  29.318   97.186    3.128
  29.488   94.579    3.090
  29.707   92.149    3.060
  29.720   98.427    3.148
  29.758   96.102    3.138
  29.773   95.700    3.114
  29.808   93.907    3.082
  29.897   93.515    3.070
  29.909   95.472    3.118
  29.958   97.511    3.174
  30.009   96.691    3.138
  30.120   97.303    3.168
  30.691   97.261    3.150
  30.730   96.103    3.186
  30.910   96.338    3.150
  31.183   97.018    3.136
  31.193   96.498    3.160
  31.254   95.901    3.154
  31.301   97.962    3.108
  31.537   95.282    3.156
  31.586   94.706    3.157
#   31.907   94.136 5 2 0
  28.898   91.943    3.080
  29.041   92.226    3.088
  29.190   91.759    3.120
  29.247   94.258    3.122
  29.318   97.186    3.152
  29.483   94.415    3.138
  29.488   94.579    3.112
  29.641   97.896    3.118
  29.707   92.149    3.090
  29.758   96.102    3.124
  29.773   95.700    3.088
  29.808   93.907    3.100
  29.875   92.621    3.116
  29.897   93.515    3.104
  29.909   95.472    3.144
  29.958   97.511    3.164
  29.961   94.780    3.124
  30.009   96.691    3.152
  30.023   92.965    3.124
  30.120   97.303    3.186
  30.691   97.261    3.146
  30.730   96.103    3.172
  30.807   96.699    3.138
  30.813   95.711    3.172
  30.910   96.338    3.156
  31.183   97.018    3.132
  31.193   96.498    3.146
  31.254   95.901    3.142
  31.271   97.548    3.088
  31.301   97.962    3.096
  31.537   95.282    3.127
#   31.909   93.058 5 2 0
  29.041   92.226    3.052
  29.072   93.386    3.100
  29.190   91.759    3.088
  29.247   94.258    3.108
  29.488   94.579    3.068
  29.641   97.896    3.162
  29.707   92.149    3.084
  29.720   98.427    3.130
  29.758   96.102    3.144
  29.773   95.700    3.158
  29.808   93.907    3.056
  29.875   92.621    3.092
  29.909   95.472    3.124
  29.958   97.511    3.146
  29.961   94.780    3.098
  30.009   96.691    3.168
  30.120   97.303    3.156
  30.691   97.261    3.126
  30.730   96.103    3.156
  30.813   95.711    3.168
  30.910   96.338    3.132
  31.183   97.018    3.124
  31.193   96.498    3.128
  31.254   95.901    3.110
  31.271   97.548    3.106
  31.301   97.962    3.104
  31.537   95.282    3.102
  31.586   94.706    3.092
  31.907   94.136    3.111
#   29.041   92.226 6 2 0
  29.072   93.386    3.149
  29.117   93.782    3.152
  29.247   94.258    3.180
  29.488   94.579    3.174
#   29.190   91.759 6 2 0
  29.117   93.782    3.170
  29.247   94.258    3.166
  29.488   94.579    3.166
#   29.318   97.186 6 2 0
  29.041   92.226    3.132
  29.072   93.386    3.164
  29.117   93.782    3.152
  29.190   91.759    3.134
  29.247   94.258    3.146
  29.488   94.579    3.122
  29.707   92.149    3.136
  29.758   96.102    3.203
  29.808   93.907    3.134
  29.875   92.621    3.126
  29.897   93.515    3.130
  29.909   95.472    3.166
  29.961   94.780    3.142
  30.023   92.965    3.122
#   29.506   96.756 6 2 0
  29.041   92.226    3.144
  29.072   93.386    3.170
  29.117   93.782    3.176
  29.190   91.759    3.140
  29.247   94.258    3.162
  29.488   94.579    3.112
  29.707   92.149    3.138
  29.808   93.907    3.114
  29.875   92.621    3.134
  29.897   93.515    3.132
  29.909   95.472    3.135
  30.023   92.965    3.128
#   29.641   97.896 6 2 0
  28.898   91.943    3.102
  29.041   92.226    3.130
  29.072   93.386    3.128
  29.117   93.782    3.126
  29.190   91.759    3.130
  29.247   94.258    3.126
  29.318   97.186    3.064
  29.488   94.579    3.152
  29.506   96.756    3.153
  29.707   92.149    3.152
  29.758   96.102    3.148
  29.773   95.700    3.144
  29.808   93.907    3.138
  29.875   92.621    3.150
  29.897   93.515    3.148
  29.909   95.472    3.132
  29.961   94.780    3.132
  30.009   96.691    3.081
#   29.700   91.150 6 2 0
  29.318   97.186    3.136
  29.483   94.415    3.146
  29.488   94.579    3.154
  29.506   96.756    3.148
  29.641   97.896    3.150
  29.720   98.427    3.078
  29.758   96.102    3.140
  29.773   95.700    3.162
  29.808   93.907    3.150
  29.875   92.621    3.138
  29.897   93.515    3.138
  29.909   95.472    3.168
  29.958   97.511    3.106
  29.961   94.780    3.168
  30.023   92.965    3.132
  30.120   97.303    3.124
  30.646   93.250    3.078
  30.691   97.261    3.110
  30.730   96.103    3.090
  30.753   92.859    3.112
  30.813   95.711    3.108
  30.910   96.338    3.112
  31.193   96.498    3.112
  31.254   95.901    3.088
  31.258   92.090    3.078
  31.271   97.548    3.096
  31.284   93.836    3.114
  31.301   97.962    3.098
  31.481   93.700    3.090
  31.537   95.282    3.144
  31.586   94.706    3.120
  31.679   92.402    3.052
  31.838   93.792    3.078
  31.907   94.136    3.096
  31.909   93.058    3.068
#   29.707   92.149 6 2 0
  29.072   93.386    3.143
  29.247   94.258    3.128
  29.483   94.415    3.140
  29.488   94.579    3.144
#   29.720   98.427 6 2 0
  29.041   92.226    3.128
  29.072   93.386    3.122
  29.117   93.782    3.108
  29.190   91.759    3.120
  29.247   94.258    3.096
  29.488   94.579    3.120
  29.506   96.756    3.124
  29.707   92.149    3.144
  29.758   96.102    3.132
  29.773   95.700    3.142
  29.808   93.907    3.120
  29.875   92.621    3.120
  29.897   93.515    3.126
  29.909   95.472    3.138
  29.961   94.780    3.120
  30.009   96.691    3.056
  30.023   92.965    3.114
#   29.758   96.102 6 2 0
  28.898   91.943    3.114
  29.041   92.226    3.160
  29.072   93.386    3.134
  29.117   93.782    3.128
  29.190   91.759    3.138
  29.247   94.258    3.126
  29.488   94.579    3.120
  29.707   92.149    3.136
  29.808   93.907    3.124
  29.875   92.621    3.118
  29.897   93.515    3.128
  29.961   94.780    3.067
  30.023   92.965    3.090
#   29.773   95.700 6 2 0
  29.041   92.226    3.156
  29.072   93.386    3.124
  29.117   93.782    3.126
  29.190   91.759    3.132
  29.247   94.258    3.088
  29.488   94.579    3.089
  29.707   92.149    3.130
  29.808   93.907    3.118
  29.897   93.515    3.136
#   29.808   93.907 6 2 0
  29.041   92.226    3.130
  29.190   91.759    3.138
  29.707   92.149    3.152
#   29.875   92.621 6 2 0
  28.898   91.943    3.021
  29.488   94.579    3.152
#   29.897   93.515 6 2 0
  28.898   91.943    3.092
  29.190   91.759    3.122
  30.023   92.965    3.109
#   29.909   95.472 6 2 0
  28.898   91.943    3.132
  29.041   92.226    3.140
  29.072   93.386    3.140
  29.117   93.782    3.134
  29.190   91.759    3.124
  29.247   94.258    3.078
  29.707   92.149    3.162
  29.808   93.907    3.134
  29.875   92.621    3.146
  29.897   93.515    3.122
  30.023   92.965    3.098
#   29.958   97.511 6 2 0
  29.041   92.226    3.120
  29.072   93.386    3.156
  29.117   93.782    3.146
  29.190   91.759    3.132
  29.247   94.258    3.138
  29.488   94.579    3.098
  29.707   92.149    3.100
  29.758   96.102    3.149
  29.773   95.700    3.132
  29.808   93.907    3.136
  29.875   92.621    3.098
  29.897   93.515    3.140
  29.909   95.472    3.140
  29.961   94.780    3.108
  30.009   96.691    3.057
  30.023   92.965    3.116
#   29.961   94.780 6 2 0
  28.898   91.943    3.154
  29.041   92.226    3.170
  29.190   91.759    3.138
  29.707   92.149    3.176
  29.875   92.621    3.188
  29.897   93.515    3.177
  30.023   92.965    3.182
#   30.009   96.691 6 2 0
  28.898   91.943    3.138
  29.041   92.226    3.142
  29.072   93.386    3.164
  29.117   93.782    3.140
  29.190   91.759    3.158
  29.247   94.258    3.154
  29.488   94.579    3.098
  29.707   92.149    3.174
  29.773   95.700    3.151
  29.808   93.907    3.162
  29.875   92.621    3.170
  29.897   93.515    3.160
  29.961   94.780    3.142
  30.023   92.965    3.150
#   30.023   92.965 6 2 0
  28.898   91.943    3.070
  29.041   92.226    3.105
  29.190   91.759    3.104
  29.247   94.258    3.176
#   30.120   97.303 6 2 0
  28.898   91.943    3.114
  29.041   92.226    3.150
  29.072   93.386    3.114
  29.190   91.759    3.144
  29.488   94.579    3.128
  29.506   96.756    3.031
  29.707   92.149    3.116
  29.720   98.427    3.039
  29.758   96.102    3.067
  29.773   95.700    3.144
  29.808   93.907    3.128
  29.875   92.621    3.116
  29.897   93.515    3.146
  29.909   95.472    3.138
  29.961   94.780    3.104
  30.023   92.965    3.134
#   30.502   97.137 6 2 0
  28.898   91.943    3.138
  29.117   93.782    3.146
  29.190   91.759    3.128
  29.488   94.579    3.104
  29.707   92.149    3.142
  29.773   95.700    3.146
  29.808   93.907    3.138
  29.875   92.621    3.120
  29.961   94.780    3.124
  30.023   92.965    3.152
#   30.646   93.250 6 2 0
  28.898   91.943    3.066
  29.072   93.386    3.172
  29.190   91.759    3.088
  29.247   94.258    3.126
  29.318   97.186    3.128
  29.506   96.756    3.126
  29.641   97.896    3.118
  29.707   92.149    3.062
  29.720   98.427    3.106
  29.758   96.102    3.110
  29.773   95.700    3.118
  29.808   93.907    3.167
  29.909   95.472    3.122
  29.958   97.511    3.132
  29.961   94.780    3.128
  30.009   96.691    3.128
  30.120   97.303    3.144
  30.502   97.137    3.140
  30.691   97.261    3.144
  30.730   96.103    3.140
  30.813   95.711    3.138
  30.910   96.338    3.140
  31.193   96.498    3.158
  31.254   95.901    3.156
  31.301   97.962    3.104
  31.481   93.700    3.160
  31.537   95.282    3.098
  31.679   92.402    3.122
  31.838   93.792    3.144
  31.907   94.136    3.042
#   30.691   97.261 6 2 0
  28.898   91.943    3.130
  29.041   92.226    3.152
  29.072   93.386    3.120
  29.190   91.759    3.116
  29.247   94.258    3.086
  29.318   97.186    3.068
  29.488   94.579    3.124
  29.641   97.896    3.155
  29.707   92.149    3.124
  29.773   95.700    3.140
  29.875   92.621    3.126
  29.897   93.515    3.128
  29.909   95.472    3.106
  29.961   94.780    3.098
  30.023   92.965    3.120
#   30.730   96.103 6 2 0
  29.072   93.386    3.166
  29.190   91.759    3.146
  29.506   96.756    3.136
  29.707   92.149    3.108
  29.720   98.427    3.134
  29.808   93.907    3.126
  29.875   92.621    3.134
  29.897   93.515    3.128
  29.958   97.511    3.124
  30.023   92.965    3.122
#   30.753   92.859 6 2 0
  29.041   92.226    3.046
  29.072   93.386    3.196
  29.117   93.782    3.130
  29.190   91.759    3.146
  29.247   94.258    3.174
  29.318   97.186    3.118
  29.483   94.415    3.138
  29.488   94.579    3.142
  29.641   97.896    3.132
  29.707   92.149    3.103
  29.758   96.102    3.098
  29.773   95.700    3.110
  29.897   93.515    3.157
  29.958   97.511    3.144
  29.961   94.780    3.128
  30.009   96.691    3.130
  30.120   97.303    3.134
  30.691   97.261    3.134
  30.807   96.699    3.152
  31.193   96.498    3.156
  31.254   95.901    3.148
  31.284   93.836    3.097
  31.301   97.962    3.110
  31.481   93.700    3.075
  31.586   94.706    3.152
  31.838   93.792    3.026
  31.907   94.136    3.074
  31.909   93.058    3.085
#   30.807   96.699 6 2 0
  28.898   91.943    3.134
  29.072   93.386    3.138
  29.117   93.782    3.138
  29.190   91.759    3.110
  29.318   97.186    3.094
  29.488   94.579    3.106
  29.758   96.102    3.191
  29.773   95.700    3.134
  29.808   93.907    3.112
  29.875   92.621    3.128
  29.897   93.515    3.104
  29.909   95.472    3.148
  29.961   94.780    3.116
  30.023   92.965    3.112
#   30.813   95.711 6 2 0
  28.898   91.943    3.116
  29.041   92.226    3.100
  29.072   93.386    3.124
  29.117   93.782    3.104
  29.190   91.759    3.132
  29.247   94.258    3.104
  29.318   97.186    3.140
  29.488   94.579    3.086
  29.506   96.756    3.158
  29.641   97.896    3.144
  29.707   92.149    3.118
  29.720   98.427    3.130
  29.808   93.907    3.136
  29.875   92.621    3.120
  29.897   93.515    3.114
  29.958   97.511    3.146
  29.961   94.780    3.097
  30.023   92.965    3.132
  30.120   97.303    3.150
  30.502   97.137    3.134
  30.691   97.261    3.108
#   30.910   96.338 6 2 0
  29.041   92.226    3.096
  29.072   93.386    3.108
  29.190   91.759    3.130
  29.247   94.258    3.068
  29.318   97.186    3.144
  29.707   92.149    3.118
  29.720   98.427    3.142
  29.773   95.700    3.151
  29.875   92.621    3.142
  29.897   93.515    3.136
  29.909   95.472    3.127
  29.961   94.780    3.124
  30.023   92.965    3.130
#   30.999   92.540 6 2 0
  28.898   91.943    3.108
  29.041   92.226    3.012
  29.072   93.386    3.142
  29.190   91.759    3.108
  29.247   94.258    3.116
  29.506   96.756    3.120
  29.641   97.896    3.120
  29.707   92.149    3.088
  29.720   98.427    3.108
  29.758   96.102    3.116
  29.773   95.700    3.116
  29.808   93.907    3.110
  29.897   93.515    3.122
  29.909   95.472    3.088
  29.958   97.511    3.112
  30.009   96.691    3.120
  30.120   97.303    3.126
  30.646   93.250    3.132
  30.691   97.261    3.144
  30.813   95.711    3.128
  30.910   96.338    3.154
  31.193   96.498    3.100
  31.271   97.548    3.096
  31.284   93.836    3.143
  31.301   97.962    3.100
  31.537   95.282    3.126
  31.586   94.706    3.100
  31.838   93.792    3.064
  31.907   94.136    3.052
#   31.183   97.018 6 2 0
  29.072   93.386    3.154
  29.117   93.782    3.138
  29.247   94.258    3.140
  29.318   97.186    3.110
  29.483   94.415    3.048
  29.488   94.579    3.046
  29.720   98.427    3.094
  29.773   95.700    3.096
  29.808   93.907    3.106
  29.875   92.621    3.138
  29.909   95.472    3.146
  29.961   94.780    3.052
  30.023   92.965    3.114
  30.120   97.303    3.037
  30.691   97.261    3.053
  30.813   95.711    3.115
  31.301   97.962    3.037
#   31.193   96.498 6 2 0
  29.072   93.386    3.120
  29.117   93.782    3.116
  29.190   91.759    3.126
  29.247   94.258    3.102
  29.318   97.186    3.114
  29.488   94.579    3.102
  29.707   92.149    3.116
  29.720   98.427    3.122
  29.808   93.907    3.126
  29.875   92.621    3.138
  29.897   93.515    3.118
  29.909   95.472    3.114
  29.958   97.511    3.126
  29.961   94.780    3.096
  30.009   96.691    3.187
  30.023   92.965    3.134
  30.120   97.303    3.146
  30.691   97.261    3.185
  31.271   97.548    3.035
  31.301   97.962    3.068
#   31.254   95.901 6 2 0
  28.898   91.943    3.100
  29.041   92.226    3.106
  29.072   93.386    3.140
  29.117   93.782    3.100
  29.190   91.759    3.132
  29.247   94.258    3.116
  29.318   97.186    3.148
  29.488   94.579    3.064
  29.506   96.756    3.156
  29.641   97.896    3.142
  29.707   92.149    3.110
  29.720   98.427    3.122
  29.758   96.102    3.106
  29.808   93.907    3.118
  29.875   92.621    3.136
  29.897   93.515    3.110
  29.958   97.511    3.166
  29.961   94.780    3.066
  30.023   92.965    3.122
  30.691   97.261    3.134
  31.193   96.498    3.143
  31.271   97.548    3.058
  31.301   97.962    3.070
#   31.258   92.090 6 2 0
  29.041   92.226    3.056
  29.072   93.386    3.140
  29.117   93.782    3.142
  29.190   91.759    3.150
  29.247   94.258    3.128
  29.318   97.186    3.138
  29.488   94.579    3.112
  29.506   96.756    3.124
  29.641   97.896    3.114
  29.707   92.149    3.028
  29.720   98.427    3.110
  29.758   96.102    3.114
  29.773   95.700    3.108
  29.808   93.907    3.092
  29.875   92.621    3.088
  29.897   93.515    3.108
  29.909   95.472    3.102
  29.958   97.511    3.114
  29.961   94.780    3.120
  30.009   96.691    3.110
  30.023   92.965    3.114
  30.120   97.303    3.118
  30.502   97.137    3.106
  30.646   93.250    3.109
  30.691   97.261    3.136
  30.730   96.103    3.130
  30.807   96.699    3.132
  30.813   95.711    3.120
  30.910   96.338    3.138
  31.193   96.498    3.136
  31.254   95.901    3.138
  31.284   93.836    3.076
  31.301   97.962    3.072
  31.481   93.700    3.088
  31.537   95.282    3.068
  31.586   94.706    3.076
  31.838   93.792    3.078
  31.907   94.136    3.110
#   31.271   97.548 6 2 0
  29.190   91.759    3.106
  29.247   94.258    3.086
  29.488   94.579    3.056
  29.506   96.756    3.038
  29.773   95.700    3.056
  29.808   93.907    3.078
  29.909   95.472    3.112
  29.961   94.780    3.044
  30.023   92.965    3.120
  30.813   95.711    3.040
  30.910   96.338    2.999
#   31.284   93.836 6 2 0
  28.898   91.943    3.084
  29.117   93.782    3.166
  29.190   91.759    3.122
  29.247   94.258    3.128
  29.483   94.415    3.140
  29.488   94.579    3.122
  29.506   96.756    3.154
  29.641   97.896    3.140
  29.707   92.149    3.078
  29.758   96.102    3.148
  29.773   95.700    3.094
  29.875   92.621    3.108
  29.897   93.515    3.090
  29.909   95.472    3.080
  29.958   97.511    3.148
  29.961   94.780    3.132
  30.009   96.691    3.146
  30.023   92.965    3.114
  30.120   97.303    3.166
  30.691   97.261    3.148
  30.730   96.103    3.158
  30.813   95.711    3.132
  30.910   96.338    3.160
  31.183   97.018    3.178
  31.193   96.498    3.168
  31.254   95.901    3.164
  31.271   97.548    3.146
  31.301   97.962    3.114
  31.537   95.282    3.205
#   31.301   97.962 6 2 0
  28.898   91.943    3.114
  29.041   92.226    3.086
  29.072   93.386    3.114
  29.117   93.782    3.118
  29.190   91.759    3.086
  29.247   94.258    3.096
  29.318   97.186    3.068
  29.488   94.579    3.068
  29.707   92.149    3.086
  29.720   98.427    3.040
  29.758   96.102    3.050
  29.773   95.700    3.056
  29.808   93.907    3.084
  29.875   92.621    3.106
  29.897   93.515    3.100
  29.909   95.472    3.104
  29.958   97.511    3.092
  29.961   94.780    3.058
  30.009   96.691    3.110
  30.023   92.965    3.106
  30.691   97.261    3.035
  30.730   96.103    3.090
  30.813   95.711    3.084
  30.910   96.338    3.044
#   31.481   93.700 6 2 0
  28.898   91.943    3.096
  29.072   93.386    3.128
  29.190   91.759    3.130
  29.318   97.186    3.142
  29.506   96.756    3.144
  29.707   92.149    3.104
  29.720   98.427    3.144
  29.758   96.102    3.134
  29.773   95.700    3.128
  29.875   92.621    3.100
  29.897   93.515    3.098
  29.909   95.472    3.122
  29.961   94.780    3.138
  30.009   96.691    3.174
  30.023   92.965    3.118
  30.691   97.261    3.116
  30.813   95.711    3.182
  31.183   97.018    3.162
  31.193   96.498    3.166
  31.254   95.901    3.138
  31.271   97.548    3.152
  31.301   97.962    3.120
  31.537   95.282    3.140
#   31.537   95.282 6 2 0
  28.898   91.943    3.104
  29.041   92.226    3.128
  29.072   93.386    3.130
  29.190   91.759    3.120
  29.247   94.258    3.100
  29.318   97.186    3.126
  29.488   94.579    3.136
  29.506   96.756    3.142
  29.707   92.149    3.080
  29.720   98.427    3.148
  29.758   96.102    3.118
  29.773   95.700    3.160
  29.808   93.907    3.082
  29.875   92.621    3.142
  29.897   93.515    3.126
  29.909   95.472    3.112
  29.958   97.511    3.134
  29.961   94.780    3.088
  30.009   96.691    3.168
  30.023   92.965    3.156
  30.120   97.303    3.162
  30.691   97.261    3.168
  30.730   96.103    3.081
  30.807   96.699    3.190
  30.910   96.338    3.171
  31.183   97.018    3.096
  31.193   96.498    3.187
  31.271   97.548    3.090
  31.301   97.962    3.084
#   31.586   94.706 6 2 0
  28.898   91.943    3.104
  29.041   92.226    3.076
  29.072   93.386    3.108
  29.190   91.759    3.114
  29.318   97.186    3.154
  29.488   94.579    3.144
  29.506   96.756    3.178
  29.641   97.896    3.156
  29.707   92.149    3.122
  29.720   98.427    3.152
  29.758   96.102    3.104
  29.773   95.700    3.156
  29.808   93.907    3.158
  29.875   92.621    3.142
  29.897   93.515    3.120
  29.909   95.472    3.154
  29.958   97.511    3.176
  29.961   94.780    3.124
  30.009   96.691    3.124
  30.023   92.965    3.094
  30.120   97.303    3.186
  30.691   97.261    3.136
  30.813   95.711    3.217
  30.910   96.338    3.130
  31.183   97.018    3.114
  31.193   96.498    3.158
  31.271   97.548    3.096
  31.301   97.962    3.100
#   31.679   92.402 6 2 0
  29.041   92.226    3.064
  29.072   93.386    3.114
  29.117   93.782    3.128
  29.190   91.759    3.114
  29.247   94.258    3.102
  29.506   96.756    3.154
  29.720   98.427    3.134
  29.758   96.102    3.134
  29.773   95.700    3.096
  29.808   93.907    3.118
  29.897   93.515    3.134
  29.909   95.472    3.082
  29.958   97.511    3.124
  30.009   96.691    3.128
  30.120   97.303    3.132
  30.691   97.261    3.116
  30.730   96.103    3.130
  30.910   96.338    3.118
  31.183   97.018    3.142
  31.254   95.901    3.126
  31.271   97.548    3.114
  31.284   93.836    3.084
  31.301   97.962    3.132
  31.481   93.700    3.079
  31.586   94.706    3.130
  31.838   93.792    3.111
