  29.072   93.386    3.544
  29.117   93.782    3.528
  29.190   91.759    3.476
  29.247   94.258    3.554
  29.758   96.102    3.484
  29.808   93.907    3.530
  29.897   93.515    3.488
  29.909   95.472    3.466
  29.961   94.780    3.478
  30.009   96.691    3.425
  30.023   92.965    3.524
#   29.758   96.102 8 1 0
  29.041   92.226    3.572
  29.072   93.386    3.530
  29.117   93.782    3.524
  29.190   91.759    3.518
  29.707   92.149    3.510
  29.808   93.907    3.508
  29.875   92.621    3.556
  29.897   93.515    3.496
  30.023   92.965    3.500
#   29.773   95.700 8 1 0
  28.898   91.943    3.506
  29.041   92.226    3.532
  29.072   93.386    3.560
  29.117   93.782    3.547
  29.190   91.759    3.492
  29.247   94.258    3.499
  29.488   94.579    3.518
  29.707   92.149    3.520
  29.808   93.907    3.531
  29.875   92.621    3.574
  29.897   93.515    3.502
  29.961   94.780    3.476
  30.023   92.965    3.544
#   29.808   93.907 8 1 0
  29.072   93.386    3.580
  30.023   92.965    3.592
#   29.875   92.621 8 1 0
  28.898   91.943    3.485
  29.190   91.759    3.484
  29.247   94.258    3.603
#   29.897   93.515 8 1 0
  28.898   91.943    3.555
  29.190   91.759    3.537
  29.707   92.149    3.495
#   29.909   95.472 8 1 0
  28.898   91.943    3.540
  29.041   92.226    3.526
  29.072   93.386    3.520
  29.117   93.782    3.493
  29.190   91.759    3.450
  29.707   92.149    3.510
  29.808   93.907    3.529
  29.875   92.621    3.514
  29.897   93.515    3.535
  29.961   94.780    3.480
  30.023   92.965    3.486
#   29.958   97.511 8 1 0
  28.898   91.943    3.532
  29.041   92.226    3.550
  29.072   93.386    3.576
  29.117   93.782    3.560
  29.190   91.759    3.502
  29.247   94.258    3.542
  29.488   94.579    3.494
  29.720   98.427    3.404
  29.758   96.102    3.533
  29.773   95.700    3.501
  29.808   93.907    3.540
  29.897   93.515    3.552
  29.909   95.472    3.529
  29.961   94.780    3.534
  30.023   92.965    3.544
#   29.961   94.780 8 1 0
  29.247   94.258    3.570
  29.875   92.621    3.484
  29.897   93.515    3.515
  30.023   92.965    3.527
#   30.009   96.691 8 1 0
  29.041   92.226    3.578
  29.072   93.386    3.584
  29.117   93.782    3.552
  29.247   94.258    3.534
  29.875   92.621    3.538
  29.897   93.515    3.540
  29.961   94.780    3.493
  30.023   92.965    3.526
#   30.023   92.965 8 1 0
  28.898   91.943    3.515
  29.041   92.226    3.551
  29.488   94.579    3.581
  29.707   92.149    3.511
#   30.120   97.303 8 1 0
  28.898   91.943    3.522
  29.072   93.386    3.568
  29.117   93.782    3.552
  29.190   91.759    3.500
  29.247   94.258    3.546
  29.488   94.579    3.486
  29.707   92.149    3.502
  29.720   98.427    3.461
  29.758   96.102    3.589
  29.773   95.700    3.525
  29.808   93.907    3.524
  29.875   92.621    3.518
  29.897   93.515    3.526
  29.961   94.780    3.472
  30.023   92.965    3.532
#   30.502   97.137 8 1 0
  29.072   93.386    3.556
  29.318   97.186    3.541
  29.641   97.896    3.487
#   30.646   93.250 8 1 0
  29.318   97.186    3.530
  29.506   96.756    3.528
  29.641   97.896    3.498
  29.720   98.427    3.482
  29.909   95.472    3.562
  29.958   97.511    3.498
  30.009   96.691    3.510
  30.120   97.303    3.480
  30.691   97.261    3.504
  30.813   95.711    3.500
  31.193   96.498    3.470
  31.301   97.962    3.464
  31.537   95.282    3.432
  31.679   92.402    3.435
  31.838   93.792    3.509
  31.909   93.058    3.445
#   30.691   97.261 8 1 0
  28.898   91.943    3.550
  29.041   92.226    3.566
  29.072   93.386    3.564
  29.117   93.782    3.552
  29.247   94.258    3.540
  29.318   97.186    3.547
  29.641   97.896    3.403
  29.720   98.427    3.369
  29.758   96.102    3.553
  29.773   95.700    3.511
  29.808   93.907    3.530
  29.875   92.621    3.502
  29.897   93.515    3.550
  29.909   95.472    3.549
  29.958   97.511    3.445
  30.009   96.691    3.552
#   30.730   96.103 8 1 0
  29.041   92.226    3.518
  29.072   93.386    3.552
  29.117   93.782    3.552
  29.247   94.258    3.496
  29.318   97.186    3.529
  29.488   94.579    3.482
  29.506   96.756    3.519
  29.875   92.621    3.464
  29.897   93.515    3.510
  29.961   94.780    3.493
  30.691   97.261    3.419
#   30.753   92.859 8 1 0
  29.041   92.226    3.460
  29.247   94.258    3.488
  29.773   95.700    3.508
  29.897   93.515    3.552
  29.958   97.511    3.484
  30.009   96.691    3.522
  30.691   97.261    3.528
  30.730   96.103    3.496
  30.813   95.711    3.508
  30.910   96.338    3.480
  31.254   95.901    3.494
  31.284   93.836    3.452
  31.301   97.962    3.470
  31.537   95.282    3.484
  31.907   94.136    3.471
  31.909   93.058    3.427
#   30.813   95.711 8 1 0
  28.898   91.943    3.526
  29.041   92.226    3.504
  29.072   93.386    3.544
  29.117   93.782    3.524
  29.190   91.759    3.482
  29.247   94.258    3.492
  29.641   97.896    3.466
  29.720   98.427    3.438
  29.808   93.907    3.478
  29.875   92.621    3.462
  29.897   93.515    3.478
  29.958   97.511    3.470
  29.961   94.780    3.481
  30.023   92.965    3.466
  30.120   97.303    3.433
  30.502   97.137    3.453
  30.691   97.261    3.429
#   30.910   96.338 8 1 0
  29.072   93.386    3.540
  29.117   93.782    3.540
  29.247   94.258    3.482
  29.897   93.515    3.488
  29.909   95.472    3.561
  30.691   97.261    3.418
#   30.999   92.540 8 1 0
  29.318   97.186    3.514
  29.720   98.427    3.476
  29.897   93.515    3.525
  29.909   95.472    3.472
  30.009   96.691    3.500
  30.691   97.261    3.484
  30.730   96.103    3.468
  30.813   95.711    3.482
  30.910   96.338    3.488
  31.254   95.901    3.458
  31.284   93.836    3.481
  31.301   97.962    3.456
  31.537   95.282    3.418
  31.679   92.402    3.491
  31.838   93.792    3.421
  31.907   94.136    3.415
  31.909   93.058    3.470
#   31.183   97.018 8 1 0
  29.072   93.386    3.532
  29.117   93.782    3.548
  29.247   94.258    3.504
  29.318   97.186    3.496
  29.488   94.579    3.490
  29.773   95.700    3.500
  29.808   93.907    3.514
  29.875   92.621    3.498
  29.909   95.472    3.526
  29.958   97.511    3.391
  30.023   92.965    3.482
  30.120   97.303    3.413
  30.730   96.103    3.458
  31.301   97.962    3.440
#   31.193   96.498 8 1 0
  28.898   91.943    3.510
  29.041   92.226    3.512
  29.072   93.386    3.536
  29.117   93.782    3.530
  29.190   91.759    3.498
  29.247   94.258    3.502
  29.318   97.186    3.466
  29.641   97.896    3.406
  29.707   92.149    3.488
  29.773   95.700    3.577
  29.808   93.907    3.504
  29.875   92.621    3.504
  29.897   93.515    3.500
  29.909   95.472    3.555
  29.958   97.511    3.453
  29.961   94.780    3.478
  30.009   96.691    3.437
  30.023   92.965    3.502
  30.120   97.303    3.411
  31.271   97.548    3.370
  31.301   97.962    3.417
#   31.254   95.901 8 1 0
  29.041   92.226    3.488
  29.072   93.386    3.544
  29.247   94.258    3.502
  29.488   94.579    3.480
  29.707   92.149    3.484
  29.875   92.621    3.506
  30.009   96.691    3.517
  30.023   92.965    3.498
  30.691   97.261    3.477
  31.183   97.018    3.382
  31.271   97.548    3.415
  31.301   97.962    3.400
#   31.258   92.090 8 1 0
  29.117   93.782    3.472
  29.247   94.258    3.498
  29.318   97.186    3.480
  29.488   94.579    3.504
  29.720   98.427    3.480
  29.773   95.700    3.458
  29.875   92.621    3.485
  29.909   95.472    3.456
  29.961   94.780    3.490
  30.009   96.691    3.488
  30.023   92.965    3.497
  30.120   97.303    3.460
  30.691   97.261    3.480
  30.730   96.103    3.464
  30.813   95.711    3.458
  30.910   96.338    3.480
  31.271   97.548    3.464
  31.284   93.836    3.421
  31.301   97.962    3.446
  31.838   93.792    3.395
  31.909   93.058    3.419
#   31.271   97.548 8 1 0
  29.117   93.782    3.522
  29.247   94.258    3.484
  29.909   95.472    3.476
  30.009   96.691    3.427
  30.691   97.261    3.526
#   31.284   93.836 8 1 0
  29.720   98.427    3.506
  29.773   95.700    3.462
  29.909   95.472    3.480
  29.958   97.511    3.492
  30.009   96.691    3.536
  30.120   97.303    3.492
  30.691   97.261    3.468
  30.730   96.103    3.462
  30.813   95.711    3.467
  30.910   96.338    3.444
  31.909   93.058    3.498
#   31.301   97.962 8 1 0
  28.898   91.943    3.532
  29.041   92.226    3.518
  29.072   93.386    3.498
  29.190   91.759    3.430
  29.247   94.258    3.490
  29.318   97.186    3.496
  29.488   94.579    3.482
  29.641   97.896    3.397
  29.707   92.149    3.464
  29.758   96.102    3.450
  29.773   95.700    3.464
  29.808   93.907    3.500
  29.897   93.515    3.504
  29.909   95.472    3.480
  29.958   97.511    3.531
  30.009   96.691    3.425
  30.023   92.965    3.466
  30.120   97.303    3.485
  30.691   97.261    3.404
  30.813   95.711    3.404
#   31.481   93.700 8 1 0
  29.072   93.386    3.416
  29.720   98.427    3.492
  29.909   95.472    3.494
  29.958   97.511    3.516
  30.691   97.261    3.482
  30.730   96.103    3.494
  30.813   95.711    3.494
  30.910   96.338    3.444
  31.183   97.018    3.466
  31.193   96.498    3.476
  31.254   95.901    3.462
  31.909   93.058    3.427
#   31.537   95.282 8 1 0
  28.898   91.943    3.462
  29.041   92.226    3.462
  29.117   93.782    3.504
  29.247   94.258    3.528
  29.318   97.186    3.552
  29.506   96.756    3.522
  29.720   98.427    3.466
  29.758   96.102    3.506
  29.773   95.700    3.587
  29.897   93.515    3.402
  29.958   97.511    3.432
  29.961   94.780    3.495
  30.009   96.691    3.512
  30.023   92.965    3.414
  30.120   97.303    3.440
  30.691   97.261    3.476
  30.910   96.338    3.431
  31.183   97.018    3.385
  31.193   96.498    3.367
  31.254   95.901    3.376
  31.271   97.548    3.374
  31.301   97.962    3.398
#   31.586   94.706 8 1 0
  28.898   91.943    3.436
  29.041   92.226    3.464
  29.072   93.386    3.526
  29.117   93.782    3.564
  29.190   91.759    3.422
  29.247   94.258    3.540
  29.318   97.186    3.534
  29.641   97.896    3.526
  29.707   92.149    3.442
  29.720   98.427    3.474
  29.808   93.907    3.514
  29.875   92.621    3.398
  31.183   97.018    3.426
  31.193   96.498    3.409
  31.271   97.548    3.402
  31.301   97.962    3.418
#   31.679   92.402 8 1 0
  29.041   92.226    3.442
  29.072   93.386    3.494
  29.247   94.258    3.464
  29.707   92.149    3.482
  29.961   94.780    3.432
  30.009   96.691    3.492
  30.120   97.303    3.472
  30.691   97.261    3.452
  30.730   96.103    3.446
  30.813   95.711    3.452
  31.183   97.018    3.442
  31.271   97.548    3.426
  31.284   93.836    3.369
#   31.838   93.792 8 1 0
  29.041   92.226    3.408
  29.773   95.700    3.546
  29.909   95.472    3.536
  29.958   97.511    3.510
  30.120   97.303    3.504
  30.502   97.137    3.492
  30.691   97.261    3.452
  30.730   96.103    3.470
  31.183   97.018    3.422
  31.193   96.498    3.418
  31.254   95.901    3.408
  31.271   97.548    3.398
  31.301   97.962    3.414
  31.537   95.282    3.407
  31.586   94.706    3.404
#   31.907   94.136 8 1 0
  28.898   91.943    3.458
  29.041   92.226    3.450
  29.190   91.759    3.468
  29.247   94.258    3.556
  29.318   97.186    3.532
  29.488   94.579    3.472
  29.506   96.756    3.560
  29.641   97.896    3.484
  29.707   92.149    3.468
  29.720   98.427    3.466
  29.773   95.700    3.506
  29.909   95.472    3.512
  29.958   97.511    3.512
  30.691   97.261    3.458
  30.910   96.338    3.454
  31.183   97.018    3.416
  31.193   96.498    3.416
  31.254   95.901    3.425
  31.271   97.548    3.388
  31.301   97.962    3.406
  31.537   95.282    3.423
  31.586   94.706    3.400
#   31.909   93.058 8 1 0
  28.898   91.943    3.480
  29.041   92.226    3.444
  29.190   91.759    3.428
  29.247   94.258    3.458
  29.488   94.579    3.506
  29.808   93.907    3.468
  29.897   93.515    3.464
  29.958   97.511    3.492
  30.120   97.303    3.474
  30.691   97.261    3.440
  30.730   96.103    3.438
  30.813   95.711    3.476
  31.183   97.018    3.394
  31.193   96.498    3.416
  31.254   95.901    3.396
  31.271   97.548    3.394
  31.537   95.282    3.384
#   28.898   91.943 9 1 0
  29.117   93.782    3.475
  29.247   94.258    3.566
  29.488   94.579    3.526
#   29.041   92.226 9 1 0
  29.072   93.386    3.436
  29.117   93.782    3.489
#   29.190   91.759 9 1 0
  29.247   94.258    3.458
  29.488   94.579    3.478
#   29.318   97.186 9 1 0
  28.898   91.943    3.564
  29.041   92.226    3.580
  29.072   93.386    3.610
  29.117   93.782    3.588
  29.247   94.258    3.602
  29.488   94.579    3.558
  29.758   96.102    3.580
  29.773   95.700    3.515
  29.808   93.907    3.574
  29.875   92.621    3.520
  29.897   93.515    3.530
  29.909   95.472    3.525
  29.961   94.780    3.522
  30.023   92.965    3.534
#   29.506   96.756 9 1 0
  29.117   93.782    3.578
  29.488   94.579    3.537
  29.909   95.472    3.537
#   29.641   97.896 9 1 0
  28.898   91.943    3.550
  29.072   93.386    3.608
  29.117   93.782    3.586
  29.488   94.579    3.542
  29.758   96.102    3.521
  29.773   95.700    3.485
  29.808   93.907    3.560
  29.875   92.621    3.546
  29.897   93.515    3.526
  29.909   95.472    3.482
  30.023   92.965    3.512
#   29.700   91.150 9 1 0
  29.041   92.226    3.519
  29.072   93.386    3.468
  29.117   93.782    3.456
  29.190   91.759    3.600
  29.247   94.258    3.476
  29.318   97.186    3.530
  29.488   94.579    3.526
  29.641   97.896    3.502
  29.720   98.427    3.496
  29.773   95.700    3.514
  29.808   93.907    3.414
  29.897   93.515    3.384
  29.909   95.472    3.508
  29.958   97.511    3.496
  29.961   94.780    3.490
  30.009   96.691    3.464
  30.023   92.965    3.407
  30.120   97.303    3.484
  30.691   97.261    3.488
  30.753   92.859    3.445
  30.813   95.711    3.490
  31.193   96.498    3.498
  31.254   95.901    3.492
  31.258   92.090    3.525
  31.271   97.548    3.478
  31.284   93.836    3.468
  31.301   97.962    3.462
  31.481   93.700    3.436
  31.537   95.282    3.496
  31.586   94.706    3.496
  31.679   92.402    3.468
  31.838   93.792    3.438
  31.907   94.136    3.458
  31.909   93.058    3.482
#   29.707   92.149 9 1 0
  29.117   93.782    3.551
  29.247   94.258    3.450
#   29.720   98.427 9 1 0
  29.041   92.226    3.522
  29.072   93.386    3.538
  29.117   93.782    3.544
  29.190   91.759    3.512
  29.247   94.258    3.590
  29.758   96.102    3.494
  29.773   95.700    3.456
  29.808   93.907    3.532
  29.909   95.472    3.470
  29.961   94.780    3.492
  30.009   96.691    3.459
  30.023   92.965    3.516
#   29.758   96.102 9 1 0
  29.041   92.226    3.566
  29.072   93.386    3.598
  29.117   93.782    3.544
  29.190   91.759    3.534
  29.707   92.149    3.506
  29.808   93.907    3.509
  29.875   92.621    3.544
  29.897   93.515    3.486
  30.023   92.965    3.518
#   29.773   95.700 9 1 0
  28.898   91.943    3.526
  29.041   92.226    3.512
  29.072   93.386    3.570
  29.117   93.782    3.569
  29.190   91.759    3.528
  29.247   94.258    3.537
  29.488   94.579    3.504
  29.707   92.149    3.510
  29.808   93.907    3.531
  29.875   92.621    3.556
  29.897   93.515    3.517
  29.961   94.780    3.509
  30.023   92.965    3.518
#   29.808   93.907 9 1 0
  29.072   93.386    3.611
  29.707   92.149    3.469
  30.023   92.965    3.627
#   29.875   92.621 9 1 0
  28.898   91.943    3.483
  29.190   91.759    3.478
  29.247   94.258    3.593
#   29.897   93.515 9 1 0
  28.898   91.943    3.527
  29.707   92.149    3.499
#   29.909   95.472 9 1 0
  28.898   91.943    3.564
  29.041   92.226    3.546
  29.072   93.386    3.530
  29.117   93.782    3.501
  29.190   91.759    3.476
  29.247   94.258    3.443
  29.707   92.149    3.528
  29.808   93.907    3.549
  29.875   92.621    3.514
  29.897   93.515    3.527
  30.023   92.965    3.488
#   29.958   97.511 9 1 0
  28.898   91.943    3.528
  29.041   92.226    3.564
  29.072   93.386    3.588
  29.117   93.782    3.574
  29.190   91.759    3.524
  29.247   94.258    3.568
  29.488   94.579    3.522
  29.720   98.427    3.449
  29.758   96.102    3.545
  29.773   95.700    3.515
  29.808   93.907    3.552
  29.897   93.515    3.552
  29.909   95.472    3.527
  29.961   94.780    3.532
  30.023   92.965    3.542
#   29.961   94.780 9 1 0
  29.072   93.386    3.635
  29.247   94.258    3.595
  29.875   92.621    3.487
  29.897   93.515    3.514
  30.023   92.965    3.509
#   30.009   96.691 9 1 0
  29.072   93.386    3.598
  29.117   93.782    3.570
  29.247   94.258    3.546
  29.773   95.700    3.601
  29.875   92.621    3.544
  29.897   93.515    3.534
  29.961   94.780    3.503
  30.023   92.965    3.518
#   30.023   92.965 9 1 0
  28.898   91.943    3.495
  29.041   92.226    3.531
  29.488   94.579    3.581
  29.707   92.149    3.511
#   30.120   97.303 9 1 0
  28.898   91.943    3.508
  29.072   93.386    3.588
  29.117   93.782    3.558
  29.190   91.759    3.506
  29.247   94.258    3.548
  29.488   94.579    3.510
  29.707   92.149    3.480
  29.720   98.427    3.496
  29.758   96.102    3.596
  29.773   95.700    3.539
  29.808   93.907    3.528
  29.875   92.621    3.512
  29.897   93.515    3.530
  29.961   94.780    3.486
  30.023   92.965    3.514
#   30.502   97.137 9 1 0
  29.072   93.386    3.586
  29.641   97.896    3.450
#   30.646   93.250 9 1 0
  29.318   97.186    3.544
  29.506   96.756    3.530
  29.641   97.896    3.536
  29.720   98.427    3.514
  29.773   95.700    3.520
  29.909   95.472    3.560
  29.958   97.511    3.516
  30.009   96.691    3.498
  30.120   97.303    3.496
  30.691   97.261    3.508
  30.813   95.711    3.506
  31.193   96.498    3.484
  31.301   97.962    3.480
  31.537   95.282    3.420
  31.679   92.402    3.437
  31.838   93.792    3.497
  31.909   93.058    3.537
#   30.691   97.261 9 1 0
  28.898   91.943    3.540
  29.041   92.226    3.558
  29.072   93.386    3.568
  29.117   93.782    3.552
  29.247   94.258    3.540
  29.318   97.186    3.551
  29.641   97.896    3.467
  29.720   98.427    3.363
  29.758   96.102    3.571
  29.773   95.700    3.547
  29.808   93.907    3.532
  29.875   92.621    3.522
  29.897   93.515    3.558
  29.909   95.472    3.547
  29.958   97.511    3.461
  30.009   96.691    3.559
#   30.730   96.103 9 1 0
  29.041   92.226    3.524
  29.072   93.386    3.568
  29.117   93.782    3.544
  29.247   94.258    3.494
  29.318   97.186    3.539
  29.488   94.579    3.485
  29.506   96.756    3.525
  29.875   92.621    3.500
  29.897   93.515    3.518
  29.961   94.780    3.501
  30.691   97.261    3.498
#   30.753   92.859 9 1 0
  29.041   92.226    3.461
  29.247   94.258    3.486
  29.773   95.700    3.508
  29.897   93.515    3.558
  29.909   95.472    3.482
  29.958   97.511    3.504
  30.009   96.691    3.538
  30.691   97.261    3.522
  30.730   96.103    3.522
  30.813   95.711    3.528
  30.910   96.338    3.460
  31.254   95.901    3.502
  31.284   93.836    3.460
  31.301   97.962    3.496
  31.537   95.282    3.490
  31.586   94.706    3.443
  31.907   94.136    3.485
  31.909   93.058    3.441
#   30.813   95.711 9 1 0
  28.898   91.943    3.526
  29.041   92.226    3.510
  29.072   93.386    3.550
  29.117   93.782    3.534
  29.190   91.759    3.494
  29.247   94.258    3.498
  29.641   97.896    3.452
  29.720   98.427    3.456
  29.808   93.907    3.493
  29.875   92.621    3.498
  29.897   93.515    3.470
  29.958   97.511    3.477
  29.961   94.780    3.487
  30.023   92.965    3.474
  30.120   97.303    3.483
  30.502   97.137    3.469
  30.691   97.261    3.483
#   30.910   96.338 9 1 0
  29.072   93.386    3.546
  29.117   93.782    3.556
  29.247   94.258    3.502
  29.897   93.515    3.468
  29.909   95.472    3.565
#   30.999   92.540 9 1 0
  29.318   97.186    3.524
  29.707   92.149    3.443
  29.720   98.427    3.502
  29.897   93.515    3.505
  29.909   95.472    3.490
  30.009   96.691    3.508
  30.691   97.261    3.510
  30.730   96.103    3.498
  30.813   95.711    3.498
  30.910   96.338    3.508
  31.254   95.901    3.464
  31.284   93.836    3.473
  31.301   97.962    3.470
  31.537   95.282    3.460
  31.679   92.402    3.526
  31.838   93.792    3.441
  31.907   94.136    3.431
  31.909   93.058    3.466
#   31.183   97.018 9 1 0
  29.072   93.386    3.558
  29.117   93.782    3.562
  29.247   94.258    3.522
  29.318   97.186    3.505
  29.488   94.579    3.500
  29.773   95.700    3.525
  29.808   93.907    3.516
  29.875   92.621    3.494
  29.909   95.472    3.549
  29.958   97.511    3.435
  30.023   92.965    3.496
  30.120   97.303    3.449
  30.730   96.103    3.500
  31.301   97.962    3.455
#   31.193   96.498 9 1 0
  28.898   91.943    3.526
  29.041   92.226    3.512
  29.072   93.386    3.548
  29.117   93.782    3.544
  29.190   91.759    3.506
  29.247   94.258    3.500
  29.318   97.186    3.464
  29.641   97.896    3.410
  29.707   92.149    3.498
  29.773   95.700    3.581
  29.808   93.907    3.526
  29.875   92.621    3.522
  29.897   93.515    3.492
  29.909   95.472    3.581
  29.958   97.511    3.473
  29.961   94.780    3.476
  30.009   96.691    3.479
  30.023   92.965    3.504
  30.120   97.303    3.471
  31.271   97.548    3.426
  31.301   97.962    3.411
#   31.254   95.901 9 1 0
  29.041   92.226    3.514
  29.072   93.386    3.548
  29.247   94.258    3.506
  29.488   94.579    3.496
  29.707   92.149    3.486
  29.875   92.621    3.496
  30.009   96.691    3.537
  30.023   92.965    3.490
  30.691   97.261    3.525
  31.183   97.018    3.476
  31.271   97.548    3.427
  31.301   97.962    3.419
#   31.258   92.090 9 1 0
  29.117   93.782    3.472
  29.247   94.258    3.496
  29.318   97.186    3.488
  29.488   94.579    3.506
  29.720   98.427    3.496
  29.773   95.700    3.446
  29.875   92.621    3.469
  29.909   95.472    3.444
  30.009   96.691    3.518
  30.023   92.965    3.505
  30.120   97.303    3.496
  30.646   93.250    3.573
  30.691   97.261    3.492
  30.730   96.103    3.484
  30.813   95.711    3.474
  30.910   96.338    3.490
  31.271   97.548    3.470
  31.284   93.836    3.449
  31.301   97.962    3.454
  31.481   93.700    3.429
  31.838   93.792    3.427
  31.907   94.136    3.416
  31.909   93.058    3.424
#   31.271   97.548 9 1 0
  29.117   93.782    3.542
  29.247   94.258    3.518
  29.909   95.472    3.488
  30.009   96.691    3.445
  30.691   97.261    3.555
#   31.284   93.836 9 1 0
  29.041   92.226    3.408
  29.720   98.427    3.528
  29.773   95.700    3.488
  29.909   95.472    3.484
  29.958   97.511    3.496
  30.009   96.691    3.532
  30.120   97.303    3.500
  30.691   97.261    3.480
  30.730   96.103    3.446
  30.813   95.711    3.479
  30.910   96.338    3.452
  31.909   93.058    3.522
#   31.301   97.962 9 1 0
  28.898   91.943    3.522
  29.041   92.226    3.504
  29.072   93.386    3.520
  29.190   91.759    3.462
  29.247   94.258    3.510
  29.318   97.186    3.518
  29.488   94.579    3.502
  29.641   97.896    3.407
  29.707   92.149    3.464
  29.758   96.102    3.488
  29.773   95.700    3.490
  29.808   93.907    3.520
  29.897   93.515    3.498
  29.909   95.472    3.492
  29.958   97.511    3.543
  30.009   96.691    3.457
  30.023   92.965    3.474
  30.120   97.303    3.509
  30.691   97.261    3.422
  30.813   95.711    3.462
#   31.481   93.700 9 1 0
  29.072   93.386    3.460
  29.720   98.427    3.518
  29.909   95.472    3.528
  29.958   97.511    3.526
  30.009   96.691    3.554
  30.691   97.261    3.516
  30.730   96.103    3.512
  30.813   95.711    3.497
  30.910   96.338    3.462
  31.183   97.018    3.468
  31.193   96.498    3.486
  31.254   95.901    3.471
  31.909   93.058    3.458
#   31.537   95.282 9 1 0
  28.898   91.943    3.480
  29.041   92.226    3.482
  29.117   93.782    3.522
  29.247   94.258    3.536
  29.318   97.186    3.556
  29.506   96.756    3.530
  29.720   98.427    3.450
  29.758   96.102    3.525
  29.773   95.700    3.585
  29.897   93.515    3.418
  29.958   97.511    3.480
  29.961   94.780    3.481
  30.009   96.691    3.561
  30.023   92.965    3.440
  30.120   97.303    3.450
  30.691   97.261    3.511
  30.910   96.338    3.482
  31.183   97.018    3.441
  31.193   96.498    3.453
  31.271   97.548    3.436
  31.301   97.962    3.450
#   31.586   94.706 9 1 0
  28.898   91.943    3.454
  29.041   92.226    3.466
  29.072   93.386    3.534
  29.117   93.782    3.572
  29.190   91.759    3.462
  29.247   94.258    3.536
  29.318   97.186    3.556
  29.707   92.149    3.458
  29.720   98.427    3.476
  29.808   93.907    3.515
  29.875   92.621    3.428
  29.897   93.515    3.520
  31.183   97.018    3.426
  31.193   96.498    3.461
  31.271   97.548    3.448
  31.301   97.962    3.438
#   31.679   92.402 9 1 0
  29.041   92.226    3.472
  29.072   93.386    3.470
  29.707   92.149    3.494
  29.897   93.515    3.504
  29.961   94.780    3.452
  30.009   96.691    3.486
  30.120   97.303    3.492
  30.691   97.261    3.448
  30.730   96.103    3.506
  30.813   95.711    3.460
  31.183   97.018    3.442
  31.271   97.548    3.436
  31.284   93.836    3.415
  31.481   93.700    3.399
  31.537   95.282    3.430
  31.838   93.792    3.459
#   31.838   93.792 9 1 0
  29.041   92.226    3.418
  29.773   95.700    3.552
  29.909   95.472    3.546
  29.958   97.511    3.488
  30.120   97.303    3.530
  30.502   97.137    3.498
  30.691   97.261    3.482
  30.730   96.103    3.462
  31.183   97.018    3.426
  31.193   96.498    3.426
  31.254   95.901    3.420
  31.271   97.548    3.414
  31.301   97.962    3.426
  31.537   95.282    3.431
  31.586   94.706    3.481
#   31.907   94.136 9 1 0
  28.898   91.943    3.472
  29.041   92.226    3.446
  29.190   91.759    3.470
  29.247   94.258    3.588
  29.318   97.186    3.544
  29.488   94.579    3.530
  29.506   96.756    3.570
  29.641   97.896    3.494
  29.707   92.149    3.464
  29.720   98.427    3.496
  29.773   95.700    3.516
  29.909   95.472    3.510
  29.958   97.511    3.510
  30.023   92.965    3.464
  30.691   97.261    3.480
  30.910   96.338    3.490
  31.183   97.018    3.434
  31.193   96.498    3.436
  31.254   95.901    3.447
  31.271   97.548    3.406
  31.301   97.962    3.440
  31.537   95.282    3.486
#   31.909   93.058 9 1 0
  28.898   91.943    3.486
  29.041   92.226    3.430
  29.117   93.782    3.458
  29.190   91.759    3.434
  29.247   94.258    3.470
  29.488   94.579    3.508
  29.808   93.907    3.506
  29.875   92.621    3.520
  29.897   93.515    3.462
  29.958   97.511    3.508
  30.120   97.303    3.474
  30.691   97.261    3.474
  30.730   96.103    3.450
  30.813   95.711    3.488
  31.183   97.018    3.406
  31.193   96.498    3.420
  31.254   95.901    3.410
  31.271   97.548    3.392
  31.537   95.282    3.438
#   28.898   91.943 10 1 0
  29.117   93.782    3.497
  29.247   94.258    3.571
  29.488   94.579    3.558
#   29.041   92.226 10 1 0
  29.072   93.386    3.434
  29.117   93.782    3.485
#   29.190   91.759 10 1 0
  29.247   94.258    3.496
  29.488   94.579    3.486
#   29.318   97.186 10 1 0
  28.898   91.943    3.556
  29.041   92.226    3.588
  29.072   93.386    3.604
  29.117   93.782    3.592
  29.247   94.258    3.598
  29.488   94.579    3.570
  29.773   95.700    3.535
  29.808   93.907    3.574
  29.875   92.621    3.528
  29.897   93.515    3.562
  29.909   95.472    3.547
  29.961   94.780    3.528
  30.023   92.965    3.538
#   29.506   96.756 10 1 0
  29.117   93.782    3.592
  29.488   94.579    3.539
  29.909   95.472    3.548
#   29.641   97.896 10 1 0
  28.898   91.943    3.560
  29.072   93.386    3.602
  29.117   93.782    3.610
  29.488   94.579    3.560
  29.758   96.102    3.507
  29.773   95.700    3.503
  29.808   93.907    3.562
  29.875   92.621    3.558
  29.897   93.515    3.540
  29.909   95.472    3.496
  30.023   92.965    3.540
#   29.700   91.150 10 1 0
  29.041   92.226    3.518
  29.072   93.386    3.458
  29.117   93.782    3.448
  29.247   94.258    3.494
  29.318   97.186    3.530
  29.488   94.579    3.518
  29.641   97.896    3.518
  29.720   98.427    3.518
  29.773   95.700    3.506
  29.808   93.907    3.428
  29.897   93.515    3.404
  29.909   95.472    3.500
  29.958   97.511    3.516
  29.961   94.780    3.516
  30.009   96.691    3.498
  30.023   92.965    3.423
  30.120   97.303    3.490
